TimeGenerated,RemoteIP,AccountName,DeviceName,ActionType,LogonType
"Sep 2, 2026 6:14:00 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 2, 2026 6:14:00 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 2, 2026 6:14:00 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 2, 2026 6:14:00 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 2, 2026 6:14:00 PM",10.0.8.11,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 2, 2026 6:14:00 PM",10.0.8.11,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 2, 2026 8:19:51 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 2, 2026 8:19:51 PM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 2, 2026 8:19:52 PM",-,umfd-3,sql-labuser,LogonAttempted,Unknown
"Sep 2, 2026 8:19:52 PM",,umfd-3,sql-labuser,LogonSuccess,Interactive
"Sep 2, 2026 8:19:52 PM",-,dwm-3,sql-labuser,LogonAttempted,Unknown
"Sep 2, 2026 8:19:52 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Sep 2, 2026 8:19:52 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Sep 2, 2026 8:19:53 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 2, 2026 8:19:53 PM",10.0.8.4,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 2, 2026 8:19:53 PM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 1:28:39 AM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:28:39 AM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:28:39 AM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:28:39 AM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:28:40 AM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:28:40 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:28:40 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:29:47 AM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 1:29:47 AM",10.0.8.11,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 1:29:48 AM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:29:48 AM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:29:48 AM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:29:48 AM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:29:48 AM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:29:49 AM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 1:29:49 AM",10.0.8.11,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:29:49 AM",10.0.8.11,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 1:18:21 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:18:21 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:21 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:18:21 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:21 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:18:21 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:21 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:30 PM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 1:18:31 PM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:18:31 PM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:31 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:18:31 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:31 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 1:18:31 PM",10.0.8.4,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 1:18:31 PM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 4:20:53 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 4:20:53 PM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 4:20:54 PM",-,umfd-3,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 4:20:54 PM",,umfd-3,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 4:20:54 PM",-,dwm-3,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 4:20:54 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 4:20:54 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 4:20:55 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 4:20:55 PM",10.0.8.9,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 4:20:55 PM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 4:55:37 PM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 4:55:38 PM",-,umfd-4,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 4:55:38 PM",,umfd-4,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 4:55:39 PM",-,dwm-4,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 4:55:39 PM",,dwm-4,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 4:55:39 PM",,dwm-4,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 4:55:39 PM",10.0.8.9,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 4:55:39 PM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 5:50:35 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 5:50:35 PM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 3, 2026 5:50:36 PM",-,umfd-5,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 5:50:36 PM",,umfd-5,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 5:50:36 PM",-,dwm-5,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 5:50:36 PM",,dwm-5,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 5:50:36 PM",,dwm-5,sql-labuser,LogonSuccess,Interactive
"Sep 3, 2026 5:50:36 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 3, 2026 5:50:36 PM",10.0.8.9,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 3, 2026 5:50:36 PM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 4, 2026 6:27:09 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:27:09 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:09 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:27:09 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:10 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:27:10 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:10 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:55 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 4, 2026 6:27:55 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 4, 2026 6:27:56 PM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:27:56 PM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:56 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:27:56 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:56 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:27:57 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 4, 2026 6:27:57 PM",10.0.8.10,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:27:57 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 4, 2026 6:43:16 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 4, 2026 6:43:42 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:43:42 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:43:42 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:43:42 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:43:42 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 6:43:42 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 6:43:42 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 8:19:46 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 4, 2026 8:19:46 PM",10.0.8.8,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 4, 2026 8:19:47 PM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 8:19:47 PM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 8:19:47 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 8:19:47 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 8:19:47 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 4, 2026 8:19:48 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 4, 2026 8:19:48 PM",10.0.8.8,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 4, 2026 8:19:48 PM",10.0.8.8,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 5, 2026 8:34:38 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 5, 2026 8:34:38 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 5, 2026 8:34:38 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 5, 2026 8:34:38 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 5, 2026 8:34:38 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 5, 2026 8:34:38 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 5, 2026 8:34:38 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:06:25 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 6, 2026 11:06:25 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:06:25 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 6, 2026 11:06:25 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:06:25 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 6, 2026 11:06:25 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:06:25 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:50:38 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 6, 2026 11:50:38 PM",10.0.8.7,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 6, 2026 11:50:39 PM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Sep 6, 2026 11:50:39 PM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:50:39 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 6, 2026 11:50:39 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:50:39 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 6, 2026 11:50:40 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 6, 2026 11:50:40 PM",10.0.8.7,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 6, 2026 11:50:40 PM",10.0.8.7,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 7, 2026 12:15:46 AM",10.0.8.5,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:15:55 AM",10.0.8.5,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:15:57 AM",10.0.8.5,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:16:27 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:16:31 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:16:33 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:17:14 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:18:39 AM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:18:39 AM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:18:39 AM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:18:39 AM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:18:39 AM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:18:39 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:18:39 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:20:13 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:20:44 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:20:46 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:20:48 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:21:13 AM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:26:19 AM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:26:19 AM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:26:19 AM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:26:19 AM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:26:19 AM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:26:19 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:26:19 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:51:07 AM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:51:07 AM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:51:07 AM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:51:07 AM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:51:07 AM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:51:07 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:51:07 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:06:54 AM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:06:54 AM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:06:54 AM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:06:54 AM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:06:55 AM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:06:55 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:06:55 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:32:09 AM",10.0.8.10,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:32:34 AM",10.0.8.10,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:32:37 AM",10.0.8.10,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:32:39 AM",10.0.8.10,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:48:53 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:48:53 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:48:53 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:48:53 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:48:53 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 12:48:53 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:48:53 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 12:49:52 PM",10.0.8.7,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:49:56 PM",10.0.8.7,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:49:58 PM",10.0.8.7,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:49:59 PM",10.0.8.7,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:50:39 PM",10.0.8.8,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:50:59 PM",10.0.8.7,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 12:53:52 PM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:07:39 PM",10.0.8.11,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:07:42 PM",10.0.8.11,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:11:13 PM",10.0.8.10,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:11:36 PM",10.0.8.9,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:25:39 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:25:39 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:25:39 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:25:39 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:25:39 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:25:39 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:25:39 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:33:13 PM",10.0.8.4,sql-labuser ,sql-labuser,LogonFailed,Network
"Sep 7, 2026 1:39:18 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:39:18 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:39:18 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:39:18 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:39:18 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:39:18 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:39:18 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:47:51 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 7, 2026 1:47:51 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 7, 2026 1:47:52 PM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:47:52 PM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:47:52 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:47:52 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:47:52 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 1:47:53 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 7, 2026 1:47:53 PM",10.0.8.10,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 1:47:53 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 7, 2026 9:17:24 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 7, 2026 9:17:24 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 7, 2026 9:17:25 PM",-,umfd-3,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 9:17:25 PM",,umfd-3,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 9:17:25 PM",-,dwm-3,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 9:17:25 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 9:17:25 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Sep 7, 2026 9:17:26 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 7, 2026 9:17:26 PM",10.0.8.10,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 7, 2026 9:17:26 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 8, 2026 12:35:09 AM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 8, 2026 12:35:09 AM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 8, 2026 12:35:10 AM",-,umfd-4,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:35:10 AM",,umfd-4,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:35:10 AM",-,dwm-4,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:35:10 AM",,dwm-4,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:35:10 AM",,dwm-4,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:35:10 AM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 8, 2026 12:35:10 AM",10.0.8.4,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:35:10 AM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 8, 2026 12:47:37 AM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 8, 2026 12:47:38 AM",-,umfd-5,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:47:38 AM",,umfd-5,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:47:38 AM",-,dwm-5,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:47:38 AM",,dwm-5,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:47:38 AM",,dwm-5,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:47:39 AM",10.0.8.4,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:47:39 AM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Sep 8, 2026 12:47:55 AM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,Network
"Sep 8, 2026 12:47:56 AM",-,umfd-6,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:47:56 AM",,umfd-6,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:47:56 AM",-,dwm-6,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:47:56 AM",,dwm-6,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:47:56 AM",,dwm-6,sql-labuser,LogonSuccess,Interactive
"Sep 8, 2026 12:47:56 AM",10.0.8.9,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Sep 8, 2026 12:47:56 AM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 30, 2026 11:40:43 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:41:37 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:41:59 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:42:15 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:42:29 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:42:43 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:42:57 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:43:11 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:43:24 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:43:38 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:43:52 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:44:06 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:44:19 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:44:33 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:44:49 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:45:04 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:45:17 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:45:30 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:45:43 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:45:56 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:46:13 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:46:26 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:46:39 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:46:52 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
